index,vel,pos,tau
91,[0,-0,-0,0,-0,0][1.5979e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0.00126,0.0033,0.0114,-0.0148,0.0122]
92,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01764,0.00126,0.0033,0.011,-0.015,0.0122]
93,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,1.91748e-06][0.01575,0.00126,0.0033,0.0118,-0.0146,0.0124]
94,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01764,0.00189,0.00385,0.011,-0.0148,0.0122]
95,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.43811e-06,2.15716e-06][0.01512,0.00189,0.00385,0.0114,-0.0148,0.0124]
96,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,1.91748e-06][0.01638,0.00252,0.0033,0.0116,-0.015,0.0122]
97,[0,-0,-0,0,-0,0][1.39816e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,1.91748e-06][0.01953,-0.00063,0.0033,0.0114,-0.0152,0.0124]
98,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,4.79369e-07,9.58738e-07,2.15716e-06][0.01701,0.00126,0.00275,0.0114,-0.0148,0.0122]
99,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,9.58738e-07,2.15716e-06][0.01701,0.00378,0.0033,0.011,-0.0148,0.0122]
100,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,9.58738e-07,1.91748e-06][0.01701,0.00126,0.0033,0.0114,-0.0148,0.0122]
101,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,4.79369e-07,9.58738e-07,1.91748e-06][0.01575,0.00126,0.0033,0.0112,-0.0148,0.0124]
102,[0,-0,-0,0,-0,0][1.5979e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.0189,0.00189,0.0033,0.011,-0.0146,0.0118]
103,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,9.58738e-07,2.15716e-06][0.01764,0.00189,0.00275,0.0112,-0.0148,0.0124]
104,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,3.99474e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01827,0.00189,0.0022,0.011,-0.0146,0.0122]
105,[0,-0,-0,0,-0,0][1.39816e-06,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0.00126,0.0044,0.0112,-0.0148,0.0124]
