index,time_s,qref1,qref2,qref3,qref4,qref5,qref6,qm1,qm2,qm3,qm4,qm5,qm6,qdotm1,qdotm2,qdotm3,qdotm4,qdotm5,qdotm6,qddotm1,qddotm2,qddotm3,qddotm4,qddotm5,qddotm6,qc1,qc2,qc3,qc4,qc5,qc6,tau_m1,tau_m2,tau_m3,tau_m4,tau_m5,tau_m6,tau_filtered_m1,tau_filtered_m2,tau_filtered_m3,tau_filtered_m4,tau_filtered_m5,tau_filtered_m6,motor_tau1,motor_tau2,motor_tau3,motor_tau4,motor_tau5,motor_tau6,motor_tau_filtered1,motor_tau_filtered2,motor_tau_filtered3,motor_tau_filtered4,motor_tau_filtered5,motor_tau_filtered6
6654,6.654,4.05023e-07,1.34946e-06,-4.45369e-07,-5.19628e-07,1.03344e-07,1.43837e-07,-1.49803e-05,6.79106e-05,-0.000103264,-2.56462e-05,-5.51274e-06,-6.95085e-06,0,-0.000872665,-0,0,-0,0,1.12927e-08,6.92559e-07,-2.46132e-10,-5.22181e-06,1.14591e-45,4.72333e-37,1.61096e-06,5.35306e-06,-1.76536e-06,-2.04898e-06,4.09631e-07,5.72355e-07,-10.4551,-0.90047,-2.80394,1.89398,1.47704,-0.12498,-10.4249,-0.867358,-2.79215,1.87919,1.45686,-0.162719,-0.0441,0.03465,0,0.0128,0.0108,-0.014,-0.0446947,0.034513,0.000223173,0.0127523,0.0108909,-0.0139194
6655,6.655,3.22331e-07,1.07429e-06,-3.54585e-07,-4.13962e-07,8.22782e-08,1.14464e-07,-1.53798e-05,6.65124e-05,-0.000102665,-2.49272e-05,-5.75243e-06,-6.95085e-06,0,-0.000872665,-0,0,-0,0,1.55052e-09,9.50901e-08,-3.37946e-11,-7.16967e-07,1.57336e-46,6.48526e-38,1.39935e-06,4.6513e-06,-1.53406e-06,-1.78158e-06,3.55962e-07,4.97147e-07,-10.1618,-0.75666,-2.75559,1.9041,1.47704,-0.0799221,-10.3233,-0.824643,-2.77804,1.8888,1.46465,-0.13077,-0.04473,0.03276,0.00055,0.0128,0.0106,-0.0138,-0.0447083,0.0338366,0.000349285,0.0127707,0.0107787,-0.0138733
6656,6.656,2.51755e-07,8.39334e-07,-2.77061e-07,-3.23654e-07,6.42894e-08,8.93975e-08,-1.57792e-05,6.55138e-05,-0.000102265,-2.44478e-05,-5.99211e-06,-7.19053e-06,0,-0,-0,0,-0,0,2.1289e-10,0.752846,-4.64008e-12,-9.84415e-08,2.16026e-47,8.90442e-39,1.20739e-06,4.01446e-06,-1.32414e-06,-1.53869e-06,3.07251e-07,4.28929e-07,-10.1618,-0.804597,-2.73142,1.85349,1.48857,-0.113716,-10.261,-0.816908,-2.76005,1.87518,1.47388,-0.124189,-0.04536,0.03276,0.00055,0.0126,0.0106,-0.0134,-0.0449598,0.0334212,0.000426735,0.0127048,0.0107097,-0.0136907
6657,6.657,1.92329e-07,6.4142e-07,-2.11749e-07,-2.47511e-07,4.91345e-08,6.82925e-08,-1.5979e-05,6.43153e-05,-0.000101866,-2.42081e-05,-5.75243e-06,-7.19053e-06,0,-0.000872665,-0,0,-0,0,2.92304e-11,-0.649478,-6.37095e-13,-1.35163e-08,2.96609e-48,1.2226e-39,1.03411e-06,3.43934e-06,-1.13453e-06,-1.31914e-06,2.63256e-07,3.67351e-07,-10.5529,-0.90047,-2.77976,1.84336,1.46552,-0.226361,-10.3736,-0.849152,-2.76766,1.8629,1.47065,-0.163614,-0.04473,0.03339,0,0.0124,0.0112,-0.0138,-0.0448711,0.0334091,0.000262071,0.0125872,0.0108989,-0.0137329
6658,6.658,1.4309e-07,4.77362e-07,-1.57604e-07,-1.84334e-07,3.65706e-08,5.08063e-08,-1.63784e-05,6.33167e-05,-0.000101466,-2.37288e-05,-5.99211e-06,-7.19053e-06,0,-0.000872665,-0,0,-0,0,4.0134e-12,-0.089175,-8.74748e-14,-1.85582e-09,4.07252e-49,1.67866e-40,8.78526e-07,2.92275e-06,-9.64208e-07,-1.12175e-06,2.23734e-07,3.12066e-07,-10.4062,-1.04428,-2.73142,1.9041,1.44247,-0.192568,-10.3862,-0.924446,-2.75368,1.8788,1.45978,-0.174787,-0.0441,0.03213,0,0.0128,0.0104,-0.0138,-0.0445736,0.0329156,0.000160946,0.0126693,0.0107064,-0.0137588
6659,6.659,1.03076e-07,3.43982e-07,-1.13578e-07,-1.32923e-07,2.63547e-08,3.65969e-08,-1.67779e-05,6.25177e-05,-0.000101267,-2.32494e-05,-6.2318e-06,-7.19053e-06,0,-0,-0,0,-0,0,5.51051e-13,0.740602,-1.20105e-14,-2.54809e-10,5.59168e-50,2.30485e-41,7.39665e-07,2.4615e-06,-8.12113e-07,-9.45354e-07,1.88443e-07,2.62728e-07,-10.4062,-0.90047,-2.73142,1.89398,1.48857,-0.237626,-10.394,-0.915195,-2.74509,1.88466,1.47089,-0.199034,-0.04536,0.03339,0.00055,0.0126,0.0104,-0.0138,-0.044877,0.0330986,0.00031107,0.0126426,0.0105882,-0.0137747
6660,6.66,7.13247e-08,2.381e-07,-7.86246e-08,-9.20724e-08,1.82441e-08,2.53226e-08,-1.69777e-05,6.19185e-05,-0.000100867,-2.30097e-05,-6.2318e-06,-7.43022e-06,0,-0,-0,0,-0,0,7.56606e-14,0.101686,-1.64907e-15,-3.49859e-11,7.67752e-51,3.16461e-42,6.16558e-07,2.05242e-06,-6.77203e-07,-7.8876e-07,1.57138e-07,2.1899e-07,-10.1129,-0.948407,-2.73142,1.82312,1.44247,-0.0235993,-10.2855,-0.92801,-2.73981,1.86091,1.45992,-0.131339,-0.04473,0.03402,0.00055,0.0128,0.011,-0.0134,-0.0448203,0.0334542,0.000403266,0.0127033,0.0107471,-0.0136301
6661,6.661,4.68776e-08,1.56541e-07,-5.1697e-08,-6.05762e-08,1.19958e-08,1.66424e-08,-1.73771e-05,6.13193e-05,-0.000100468,-2.277e-05,-6.47148e-06,-7.43022e-06,0,-0,-0,0,-0,0,1.03884e-14,0.0139618,-2.26422e-16,-4.80365e-12,1.05414e-51,4.34509e-43,5.08233e-07,1.69232e-06,-5.58432e-07,-6.5079e-07,1.29579e-07,1.80507e-07,-10.3085,-0.996344,-2.68308,1.86361,1.47704,-0.192568,-10.2944,-0.954378,-2.71792,1.86195,1.46653,-0.154966,-0.04473,0.03591,0,0.013,0.0104,-0.0138,-0.0447855,0.0344018,0.000247658,0.0128178,0.0106132,-0.0136957
6662,6.662,2.87767e-08,9.61268e-08,-3.17484e-08,-3.72242e-08,7.36693e-09,1.02158e-08,-1.77766e-05,6.09198e-05,-0.000100268,-2.277e-05,-6.47148e-06,-7.43022e-06,0,-0,-0,0,-0,0,1.42635e-15,0.00191699,-3.10883e-17,-6.59553e-13,1.44736e-52,5.96592e-44,4.1372e-07,1.378e-06,-4.54752e-07,-5.30256e-07,1.05521e-07,1.46933e-07,-10.504,-0.948407,-2.68308,1.88386,1.46552,-0.0799221,-10.3753,-0.952074,-2.70448,1.8704,1.46614,-0.126009,-0.04473,0.03591,0,0.013,0.011,-0.0136,-0.0447641,0.0349838,0.000152094,0.0128881,0.0107624,-0.0136587
6663,6.663,1.60655e-08,5.36837e-08,-1.77321e-08,-2.08031e-08,4.11457e-09,5.70308e-09,-1.79763e-05,6.03206e-05,-0.000100068,-2.25303e-05,-6.47148e-06,-7.43022e-06,0,-0,-0,0,-0,0,1.95842e-16,0.000263208,-4.26851e-18,-9.05584e-14,1.98727e-53,8.19137e-45,3.32052e-07,1.1063e-06,-3.65116e-07,-4.2597e-07,8.47217e-08,1.17923e-07,-10.3574,-0.996344,-2.77976,1.86361,1.41943,-0.12498,-10.3684,-0.969156,-2.73353,1.86778,1.44812,-0.125612,-0.04536,0.03465,0.00055,0.0128,0.0108,-0.0138,-0.044994,0.034855,0.000305634,0.0128541,0.0107769,-0.0137133
6664,6.664,7.78945e-09,2.60373e-08,-8.6011e-09,-1.00969e-08,1.9958e-09,2.76505e-09,-1.81761e-05,5.99211e-05,-9.98685e-05,-2.22907e-05,-6.71117e-06,-7.19053e-06,0,-0,-0,0,-0,0,2.68896e-17,3.61391e-05,-5.86077e-19,-1.24339e-14,2.72857e-54,1.1247e-45,2.62262e-07,8.74024e-07,-2.8848e-07,-3.36739e-07,6.6939e-08,9.31346e-08,-10.6018,-0.948407,-2.65891,1.9446,1.41943,-0.0686575,-10.4584,-0.96115,-2.70473,1.89742,1.43705,-0.103635,-0.04599,0.03465,0.0011,0.013,0.0104,-0.0142,-0.0453783,0.0347759,0.000612156,0.0129104,0.0106315,-0.0139011
6665,6.665,2.99512e-09,1.00149e-08,-3.30861e-09,-3.88637e-09,7.67731e-10,1.06315e-09,-1.83758e-05,5.93219e-05,-9.98685e-05,-2.2051e-05,-6.71117e-06,-7.43022e-06,0,-0,-0,0,-0,0,3.69201e-18,4.962e-06,-8.04699e-20,-1.70721e-15,3.7464e-55,1.54424e-46,2.03386e-07,6.77993e-07,-2.23795e-07,-2.61367e-07,5.19295e-08,7.22236e-08,-10.504,-0.996344,-2.58639,1.93448,1.48857,-0.158774,-10.476,-0.97473,-2.65907,1.91172,1.45693,-0.124911,-0.04347,0.03528,0,0.0128,0.0108,-0.0134,-0.044642,0.0349704,0.000375943,0.0128678,0.0106965,-0.0137077
6666,6.666,7.30921e-10,2.44483e-09,-8.07766e-10,-9.49399e-10,1.87434e-10,2.59437e-10,-1.85755e-05,5.87227e-05,-9.96688e-05,-2.18113e-05,-6.71117e-06,-7.43022e-06,0,-0,-0,0,-0,0,5.06923e-19,6.81295e-07,-1.10487e-20,-2.34404e-16,5.1439e-56,2.12028e-47,1.5446e-07,5.15028e-07,-1.70015e-07,-1.98655e-07,3.94504e-08,5.48476e-08,-10.4551,-0.948407,-2.68308,1.89398,1.46552,-0.136245,-10.468,-0.964573,-2.66833,1.90488,1.46024,-0.129285,-0.0441,0.03339,0,0.013,0.0106,-0.0138,-0.0444328,0.0343606,0.000230878,0.0129188,0.0106593,-0.0137433
6667,6.667,4.67573e-11,1.56454e-10,-5.16973e-11,-6.07991e-11,1.19959e-11,1.6596e-11,-1.87753e-05,5.81235e-05,-9.94691e-05,-2.15716e-05,-6.71117e-06,-7.43022e-06,0,-0.000872665,-0,0,-0,0,6.96018e-20,-0.752845,-1.51702e-21,-3.21842e-17,7.06271e-57,2.91119e-48,1.14521e-07,3.8195e-07,-1.26093e-07,-1.47402e-07,2.92588e-08,4.06643e-08,-10.5529,-0.90047,-2.63473,1.89398,1.48857,-0.158774,-10.5007,-0.939838,-2.65537,1.90067,1.47117,-0.140664,-0.04284,0.03339,0.0011,0.0126,0.0106,-0.0138,-0.0438182,0.0339861,0.000566246,0.0127958,0.0106364,-0.0137652
6668,6.668,-5.84366e-12,-1.95552e-11,6.46181e-12,7.6038e-12,-1.4994e-12,-2.07394e-12,-1.8975e-05,5.79238e-05,-9.94691e-05,-2.15716e-05,-6.71117e-06,-7.6699e-06,0,-0,-0,0,-0,0,9.55651e-21,0.649478,-2.0829e-22,-4.41898e-18,9.69728e-58,3.99714e-49,8.26103e-08,2.75581e-07,-9.09835e-08,-1.06403e-07,2.11119e-08,2.93324e-08,-10.4551,-0.996344,-2.61056,1.79274,1.47704,-0.14751,-10.4831,-0.961642,-2.63808,1.85903,1.47344,-0.143305,-0.04473,0.03339,0,0.013,0.0102,-0.0134,-0.04417,0.0337561,0.000347749,0.0128746,0.010468,-0.0136243
6669,6.669,-3.73755e-10,-1.2514e-09,4.13573e-10,4.86978e-10,-9.59654e-11,-1.32647e-10,-1.91748e-05,5.73245e-05,-9.92693e-05,-2.15716e-05,-6.95085e-06,-7.6699e-06,0,-0,-0,0,-0,0,1.31213e-21,0.089175,-2.85988e-23,-6.06737e-19,1.33146e-58,5.48818e-50,5.77675e-08,1.92745e-07,-6.36384e-08,-7.4451e-08,1.47667e-08,2.05109e-08,-10.6018,-0.90047,-2.68308,1.86361,1.48857,-0.12498,-10.5289,-0.938038,-2.65544,1.8608,1.47928,-0.136234,-0.0441,0.03339,0.00055,0.013,0.0104,-0.0136,-0.044143,0.0336148,0.000425791,0.012923,0.0104418,-0.0136149
6670,6.67,-2.00222e-09,-6.70608e-09,2.21649e-09,2.61148e-09,-5.14313e-10,-7.10574e-10,-1.91748e-05,5.71248e-05,-9.90696e-05,-2.13319e-05,-6.95085e-06,-7.6699e-06,0,-0,-0,0,-0,0,1.80159e-22,0.012244,-3.92669e-24,-8.33065e-20,1.82813e-59,7.53541e-51,3.90356e-08,1.30265e-07,-4.30113e-08,-5.03339e-08,9.98038e-09,1.38597e-08,-10.4551,-0.90047,-2.77976,1.89398,1.43095,-0.057393,-10.5005,-0.923541,-2.70341,1.8736,1.46063,-0.105812,-0.04347,0.03339,0.0011,0.0126,0.011,-0.0136,-0.0438833,0.0335281,0.000685948,0.0127984,0.0106572,-0.0136092
6671,6.671,-5.83486e-09,-1.95494e-08,6.46206e-09,7.61826e-09,-1.49945e-09,-2.07068e-09,-1.93745e-05,5.67253e-05,-9.90696e-05,-2.10922e-05,-6.95085e-06,-7.6699e-06,0,-0,-0,0,-0,0,2.47363e-23,0.00168113,-5.39145e-25,-1.14382e-20,2.51007e-60,1.03463e-51,2.54586e-08,8.49667e-08,-2.80554e-08,-3.28385e-08,6.51e-09,9.03902e-09,-10.4551,-1.04428,-2.73142,1.83324,1.50009,-0.203832,-10.483,-0.970131,-2.71422,1.85803,1.47586,-0.143635,-0.04536,0.03528,0,0.0128,0.0108,-0.0136,-0.0444531,0.0342041,0.000421262,0.012799,0.0107123,-0.0136056
6672,6.672,-1.28136e-08,-4.29459e-08,1.41971e-08,1.67474e-08,-3.29428e-09,-4.54715e-09,-1.93745e-05,5.67253e-05,-9.90696e-05,-2.10922e-05,-6.95085e-06,-7.6699e-06,0,-0,-0,0,-0,0,3.39636e-24,0.000230823,-7.40259e-26,-1.57049e-21,3.44639e-61,1.42057e-52,1.60822e-08,5.36765e-08,-1.77239e-08,-2.07477e-08,4.11266e-09,5.70991e-09,-10.6507,-1.04428,-2.68308,1.95472,1.46552,-0.102451,-10.5477,-0.998743,-2.7022,1.89534,1.47187,-0.127743,-0.04347,0.03654,0,0.0126,0.0102,-0.0136,-0.0440738,0.0351054,0.00025871,0.0127222,0.0105146,-0.0136035
6673,6.673,-2.38789e-08,-8.00589e-08,2.64684e-08,3.12421e-08,-6.14169e-09,-8.47357e-09,-1.95742e-05,5.63259e-05,-9.90696e-05,-2.10922e-05,-6.95085e-06,-7.6699e-06,0,-0,-0,0,-0,0,4.66329e-25,3.16926e-05,-1.0164e-26,-2.15633e-22,4.73198e-62,1.95049e-53,9.95356e-09,3.32218e-08,-1.09698e-08,-1.28418e-08,2.54545e-09,3.53395e-09,-9.96624,-0.948407,-2.77976,1.92435,1.44247,-0.203832,-10.3233,-0.97932,-2.73213,1.90653,1.46053,-0.157104,-0.0441,0.03591,0,0.013,0.0106,-0.0136,-0.0440839,0.0354159,0.000158881,0.0128294,0.0105476,-0.0136021
6674,6.674,-3.99692e-08,-1.34051e-07,4.43228e-08,5.23484e-08,-1.02846e-08,-1.41829e-08,-1.95742e-05,5.61261e-05,-9.90696e-05,-2.08526e-05,-6.95085e-06,-7.6699e-06,0,-0,-0,0,-0,0,6.40282e-26,4.35147e-06,-1.39554e-27,-2.96069e-23,6.49713e-63,2.67807e-54,6.12141e-09,2.04314e-08,-6.74644e-09,-7.89771e-09,1.56545e-09,2.17337e-09,-10.2107,-1.04428,-2.75559,1.92435,1.47704,-0.158774,-10.2799,-1.00439,-2.74119,1.91341,1.4669,-0.157748,-0.04347,0.03717,0.00055,0.0124,0.0106,-0.0136,-0.043847,0.0360928,0.000309802,0.0126637,0.0105678,-0.0136013
6675,6.675,-6.20216e-08,-2.08082e-07,6.8807e-08,8.13152e-08,-1.59658e-08,-2.20073e-08,-1.9774e-05,5.59264e-05,-9.90696e-05,-2.08526e-05,-7.19053e-06,-7.6699e-06,0,-0,-0,0,-0,0,8.79123e-27,5.97468e-07,-1.91611e-28,-4.06511e-24,8.92073e-64,3.67705e-55,3.63611e-09,1.21349e-08,-4.00683e-09,-4.68965e-09,9.29748e-10,1.291e-09,-10.1129,-1.04428,-2.63473,1.93448,1.54618,-0.215097,-10.2154,-1.01978,-2.70011,1.92154,1.49749,-0.179877,-0.0441,0.03528,0,0.0128,0.0102,-0.0134,-0.0439446,0.0357791,0.000190259,0.0127163,0.0104259,-0.0135236
6676,6.676,-9.09713e-08,-3.05311e-07,1.00968e-07,1.19395e-07,-2.34283e-08,-3.22786e-08,-1.9774e-05,5.55269e-05,-9.88699e-05,-2.06129e-05,-6.95085e-06,-7.6699e-06,0,-0,-0,0,-0,0,1.20706e-27,8.20339e-08,-2.63086e-29,-5.5815e-25,1.22484e-64,5.04869e-56,1.54961e-09,5.16339e-09,-1.70415e-09,-1.98868e-09,3.95433e-10,5.50293e-10,-10.3574,-0.996344,-2.65891,1.88386,1.46552,-0.14751,-10.2702,-1.01074,-2.68421,1.907,1.48516,-0.167388,-0.0441,0.03528,0.00055,0.0126,0.011,-0.0136,-0.0440046,0.0355865,0.000329072,0.0126714,0.0106474,-0.0135531
6677,6.677,-1.27752e-07,-4.28898e-07,1.41852e-07,1.67842e-07,-3.29148e-08,-4.53278e-08,-1.99737e-05,5.51274e-05,-9.88699e-05,-2.06129e-05,-6.95085e-06,-7.6699e-06,0,-0,-0,0,-0,0,1.65732e-28,1.12635e-08,-3.61224e-30,-7.66354e-26,1.68174e-65,6.93198e-57,-1.08454e-09,-3.65107e-09,1.20846e-09,1.43711e-09,-2.80407e-10,-3.84656e-10,-10.3085,-1.09222,-2.63473,1.92435,1.52314,-0.113716,-10.285,-1.04218,-2.66512,1.91369,1.49981,-0.146677,-0.0441,0.03465,0.0011,0.0126,0.0104,-0.0134,-0.0440414,0.0352252,0.00062655,0.0126439,0.0105519,-0.013494
6678,6.678,-1.73295e-07,-5.81999e-07,1.92506e-07,2.27914e-07,-4.46683e-08,-6.14853e-08,-1.99737e-05,5.49277e-05,-9.88699e-05,-2.06129e-05,-7.19053e-06,-7.6699e-06,0,-0,-0,0,-0,0,2.27555e-29,1.5465e-09,-4.9597e-31,-1.05222e-26,2.30907e-66,9.51778e-58,-5.21114e-09,-1.74751e-08,5.77782e-09,6.82262e-09,-1.34068e-09,-1.84914e-09,-10.6018,-1.09222,-2.65891,1.9446,1.44247,-0.181303,-10.4072,-1.06149,-2.66272,1.92562,1.47769,-0.160038,-0.04473,0.03465,0.00055,0.0128,0.0104,-0.0134,-0.0443071,0.0350032,0.000597011,0.0127041,0.0104933,-0.0134577
6679,6.679,-2.28531e-07,-7.6777e-07,2.53976e-07,3.00873e-07,-5.89315e-08,-8.10808e-08,-1.99737e-05,5.45282e-05,-9.88699e-05,-2.06129e-05,-7.19053e-06,-7.6699e-06,0,-0,-0,0,-0,0,3.12438e-30,2.12339e-10,-6.8098e-32,-1.44473e-27,3.17041e-67,1.30682e-58,-1.17734e-08,-3.94742e-08,1.30508e-08,1.54057e-08,-3.02829e-09,-4.17783e-09,-10.2107,-1.28396,-2.63473,1.85349,1.44247,-0.181303,-10.3314,-1.14733,-2.65192,1.89779,1.4641,-0.168244,-0.0441,0.03528,0,0.0128,0.0104,-0.0134,-0.0442272,0.03511,0.000366643,0.0127411,0.0104573,-0.0134355
6680,6.68,-2.94388e-07,-9.89364e-07,3.27309e-07,3.87981e-07,-7.59473e-08,-1.04443e-07,-2.01734e-05,5.43285e-05,-9.90696e-05,-2.03732e-05,-7.19053e-06,-7.6699e-06,0,-0,-0,0,-0,0,4.28986e-31,2.91547e-11,-9.35003e-33,-1.98365e-28,4.35305e-68,1.79429e-59,-2.17128e-08,-7.28126e-08,2.40742e-08,2.84272e-08,-5.58613e-09,-7.70475e-09,-10.7485,-1.04428,-2.53805,1.92435,1.41943,-0.113716,-10.4923,-1.10757,-2.60798,1.90804,1.44686,-0.147203,-0.04284,0.03591,0,0.0124,0.0106,-0.013,-0.0436919,0.0354187,0.000225167,0.0126095,0.0105124,-0.0132674
6681,6.681,-3.71794e-07,-1.24994e-06,4.13552e-07,4.90507e-07,-9.59585e-08,-1.31902e-07,-2.01734e-05,5.41287e-05,-9.90696e-05,-2.03732e-05,-7.19053e-06,-7.6699e-06,0,-0,-0,0,-0,0,5.89008e-32,4.00301e-12,-1.28378e-33,-2.7236e-29,5.97685e-69,2.46361e-60,-3.59692e-08,-1.20653e-07,3.98947e-08,4.7131e-08,-9.25709e-09,-1.27633e-08,-10.3085,-1.09222,-2.65891,1.91423,1.41943,-0.12498,-10.4214,-1.10165,-2.62763,1.91043,1.43628,-0.138628,-0.04347,0.03717,0,0.0128,0.0104,-0.0134,-0.0436063,0.0360945,0.000138282,0.012683,0.010469,-0.0133186
6682,6.682,-4.61671e-07,-1.55263e-06,5.13751e-07,6.09719e-07,-1.19208e-07,-1.63784e-07,-2.01734e-05,5.41287e-05,-9.90696e-05,-2.03732e-05,-6.95085e-06,-7.6699e-06,0,-0,-0,0,-0,0,8.08724e-33,5.49624e-13,-1.76267e-34,-3.73958e-30,8.20636e-70,3.3826e-61,-5.54809e-08,-1.86158e-07,6.15593e-08,7.27639e-08,-1.42841e-08,-1.96863e-08,-10.6507,-1.04428,-2.68308,1.89398,1.41943,-0.192568,-10.5099,-1.07951,-2.64903,1.90408,1.42978,-0.159442,-0.0441,0.0378,0,0.0128,0.0106,-0.0136,-0.0437968,0.0367526,8.4923e-05,0.0127281,0.0105196,-0.0134272
6683,6.683,-5.64945e-07,-1.90061e-06,6.28952e-07,7.46889e-07,-1.45938e-07,-2.00416e-07,-2.01734e-05,5.37293e-05,-9.90696e-05,-2.03732e-05,-7.19053e-06,-7.6699e-06,0,-0,-0,0,-0,0,1.1104e-33,7.54647e-14,-2.42019e-35,-5.13454e-31,1.12675e-70,4.64439e-62,-8.11844e-08,-2.72487e-07,9.01145e-08,1.06576e-07,-2.09099e-08,-2.88058e-08,-10.4551,-1.04428,-2.63473,1.9446,1.51161,-0.158774,-10.4887,-1.06592,-2.64351,1.91972,1.46135,-0.159184,-0.0441,0.03591,0.00055,0.0128,0.01,-0.0134,-0.0439138,0.0364275,0.000264382,0.0127559,0.0103191,-0.0134167
6684,6.684,-6.82535e-07,-2.29701e-06,7.60202e-07,9.03294e-07,-1.76392e-07,-2.42126e-07,-2.03732e-05,5.33298e-05,-9.90696e-05,-2.03732e-05,-7.19053e-06,-7.6699e-06,0,-0,-0,0,-0,0,1.52461e-34,1.03615e-14,-3.32298e-36,-7.04985e-32,1.54706e-71,6.37687e-63,-1.14014e-07,-3.828e-07,1.26607e-07,1.49819e-07,-2.93775e-08,-4.04534e-08,-10.3574,-0.996344,-2.58639,1.88386,1.44247,-0.0686575,-10.438,-1.03907,-2.62147,1.90588,1.45407,-0.124253,-0.04158,0.03528,0,0.0128,0.0104,-0.0134,-0.0430133,0.0359847,0.000162365,0.0127729,0.0103503,-0.0134102
6685,6.685,-8.15362e-07,-2.74499e-06,9.08547e-07,1.08021e-06,-2.10812e-07,-2.89238e-07,-2.05729e-05,5.31301e-05,-9.90696e-05,-2.03732e-05,-7.43022e-06,-7.6699e-06,0,-0,-0,0,-0,0,2.09332e-35,1.42266e-15,-4.56254e-37,-9.67963e-33,2.12416e-72,8.75561e-64,-1.54904e-07,-5.20254e-07,1.72084e-07,2.03749e-07,-3.99297e-08,-5.496e-08,-10.2107,-1.04428,-2.65891,1.85349,1.52314,-0.203832,-10.3503,-1.04108,-2.63592,1.88566,1.48072,-0.15496,-0.04284,0.03465,0,0.0128,0.0102,-0.0134,-0.0429464,0.0354697,9.97133e-05,0.0127834,0.0102923,-0.0134063
6686,6.686,-9.64343e-07,-3.24769e-06,1.07503e-06,1.27892e-06,-2.49442e-07,-3.4208e-07,-2.05729e-05,5.27306e-05,-9.90696e-05,-2.01335e-05,-7.43022e-06,-7.6699e-06,0,-0,-0,0,-0,0,2.87418e-36,1.95335e-16,-6.26448e-38,-1.32904e-33,2.91652e-73,1.20217e-64,-2.04785e-07,-6.88006e-07,2.27591e-07,2.69626e-07,-5.28093e-08,-7.26557e-08,-10.1618,-1.14015,-2.58639,1.86361,1.50009,-0.102451,-10.2776,-1.07931,-2.61681,1.87715,1.48819,-0.134698,-0.04284,0.03717,0,0.0122,0.0104,-0.0134,-0.0429053,0.0361258,6.1237e-05,0.0125583,0.0103339,-0.0134039
6687,6.687,-1.13039e-06,-3.80825e-06,1.26071e-06,1.50071e-06,-2.92523e-07,-4.00974e-07,-2.05729e-05,5.23311e-05,-9.90696e-05,-2.01335e-05,-7.43022e-06,-7.6699e-06,0,-0,-0,0,-0,0,3.94633e-37,2.682e-17,-8.60129e-39,-1.8248e-34,4.00446e-74,1.65061e-65,-2.64586e-07,-8.89211e-07,2.94176e-07,3.48709e-07,-6.82592e-08,-9.38702e-08,-10.2107,-1.04428,-2.58639,1.88386,1.52314,-0.158774,-10.2518,-1.06579,-2.60507,1.87974,1.50168,-0.143989,-0.04473,0.03591,0,0.0128,0.0102,-0.0134,-0.0436094,0.0360425,3.76075e-05,0.0126515,0.0102822,-0.0134024
6688,6.688,-1.31443e-06,-4.42982e-06,1.46661e-06,1.74687e-06,-3.40299e-07,-4.66245e-07,-2.05729e-05,5.19316e-05,-9.90696e-05,-2.01335e-05,-7.43022e-06,-7.6699e-06,0,-0,-0,0,-0,0,5.41841e-38,3.68245e-18,-1.18098e-39,-2.5055e-35,5.49823e-75,2.26633e-66,-3.35236e-07,-1.12702e-06,3.72885e-07,4.42265e-07,-8.65222e-08,-1.18932e-07,-10.2107,-1.04428,-2.63473,1.89398,1.43095,-0.0799221,-10.2359,-1.05749,-2.61652,1.88524,1.47439,-0.119267,-0.0441,0.03717,0,0.0128,0.0104,-0.0132,-0.0437987,0.0364776,2.30959e-05,0.0127088,0.0103277,-0.0133243
6689,6.689,-1.51736e-06,-5.11554e-06,1.6938e-06,2.01868e-06,-3.93011e-07,-5.38216e-07,-2.07727e-05,5.15322e-05,-9.90696e-05,-2.01335e-05,-7.43022e-06,-7.6699e-06,0,-0,-0,0,-0,0,7.43962e-39,5.0561e-19,-1.62151e-40,-3.44012e-36,7.54921e-76,3.11172e-67,-4.17661e-07,-1.40459e-06,4.64763e-07,5.5156e-07,-1.07841e-07,-1.48171e-07,-10.4551,-1.09222,-2.53805,1.84336,1.53466,-0.158774,-10.3205,-1.07089,-2.58624,1.86908,1.49764,-0.134512,-0.04473,0.03717,0,0.013,0.0104,-0.0136,-0.0441581,0.0367448,1.41839e-05,0.0128212,0.0103556,-0.0134307
6690,6.69,-1.7401e-06,-5.86854e-06,1.94331e-06,2.31744e-06,-4.50904e-07,-6.1721e-07,-2.07727e-05,5.0933e-05,-9.90696e-05,-2.01335e-05,-7.43022e-06,-7.6699e-06,0,-0,-0,0,-0,0,1.02148e-39,6.94216e-20,-2.22638e-41,-4.72337e-37,1.03653e-76,4.27248e-68,-5.12785e-07,-1.72508e-06,5.70859e-07,6.77864e-07,-1.32459e-07,-1.81913e-07,-10.3085,-1.23603,-2.63473,1.9446,1.48857,-0.170039,-10.3159,-1.13461,-2.60495,1.89822,1.49414,-0.14822,-0.04347,0.0378,0.00055,0.0128,0.0104,-0.0134,-0.0438926,0.0371519,0.000220939,0.012813,0.0103727,-0.0134188
